file_urls,time
https://archbold.org/uploads/groups/3/documents/NONDISCRIMINATION-NOTICE.pdf,06 11 2019 17:35:36
https://archbold.org/uploads/groups/3/NONDISCRIMINATION-NOTICE.pdf,06 11 2019 17:35:36
http://www.apprev.com/chargemaster_files/archboldCDM_12.26.2018.xlsx,06 11 2019 17:35:37
