file_urls,time
https://lakeland-production-blobs.s3.amazonaws.com/docs/default-source/services/how-we-compare/guidetoquality.pdf?sfvrsn=a552681_4,06 12 2019 08:59:35
http://lakeland-production-blobs.s3.amazonaws.com/docs/default-source/default-document-library/1557_proof-2018-update.pdf?sfvrsn=3d381181_2,06 12 2019 08:59:35
https://www.lakelandhealth.org/docs/default-source/Patient-Guide-Book/patient-guide-book.pdf?sfvrsn=0,06 12 2019 08:59:37
