urls
https://www.westsuburbanmc.com/hospital-pricing-information/
https://www.westsuburbanmc.com/about-news-room-west-suburban-mc-ceo-make-hospital-leader-list/
https://www.westsuburbanmc.com/insurance-financial-support/
