urls
https://www.ghs.org/patients-visitors/standard-hospital-charges/
https://www.ghs.org/healthcareservices/upstate-pharmacy/
https://www.ghs.org/childrens
https://www.ghs.org/healthcareservices/women/having-a-baby/womens-boutique/
https://www.ghs.org/locations/patewoodcampus/
