urls
https://www.sentara.com/medicalservices.aspx
https://www.sentara.com/billing/financial-assistance/sentara-halifax-regional-hospital.aspx
https://www.sentara.com/billing.aspx
https://www.sentara.com/charlottesville-virginia/hospitalslocations/locations/martha-jefferson-hospital.aspx
https://www.sentara.com/billing/understanding-prices.aspx
