urls
https://www.bloomberg.com/news/articles/2019-04-18/drugmakers-reveal-list-prices-online-after-pressure-from-trump
https://www.bloomberg.com/news/articles/2019-01-16/restaurants-downsize-wine-lists-to-make-best-price-variety
https://www.bloomberg.com/opinion/articles/2013-03-28/how-to-make-the-health-care-market-work-better
https://www.bloomberg.com/news/articles/2018-07-02/big-oil-utilities-are-lining-up-for-an-electric-vehicle-war
https://www.bloomberg.com/news/articles/2015-08-03/sex-slaves-sold-by-islamic-state-the-younger-the-better
https://www.bloomberg.com/news/articles/2018-06-28/bp-to-buy-u-k-s-largest-electric-vehicle-charging-company-jiy6ycbw
